CsvPostID,BrandName,Title,Content,CoverImage,Visibility,Status
P000221,織心工藝,在一針一線之間，編織出溫柔的日常,織心工藝的作品，總是從一圈安靜的針法開始。鉤針在棉線之間來回穿梭，一個小小的環扣，慢慢延伸成完整的織物。<br><br>編織是一門需要耐心的工藝。每一件作品都要經過長時間的專注與細緻調整，才能讓紋理呈現出立體而優雅的層次。<br><br>我們偏愛柔軟的棉線與溫潤的色調，讓作品看起來自然且舒適。無論是髮帶、貝雷帽還是編織包，都帶著手作特有的溫度。<br><br>織心工藝希望把這份慢節奏的美感帶進日常生活。當你觸摸到那些細密的針目時，也能感受到手作所傳遞的安靜力量。,111P1,Follower,Published
P000222,織心工藝,讓古老針法，重新走進現代生活,鉤針編織曾是許多家庭常見的手藝，但在快速生產的時代裡，這門技藝逐漸被忽略。織心工藝希望重新喚起人們對這份手作藝術的欣賞。<br><br>透過不同的針法變化，我們能創造出各種立體紋理。看似簡單的線材，在針法交錯之下，會形成精緻而獨特的圖案。<br><br>這些織物不僅具有實用性，也帶有一種溫柔的生活氣息。當它們出現在餐桌、衣櫃或日常穿搭中，整個空間都會多了一份柔軟的質感。<br><br>織心工藝希望讓人重新感受到慢慢完成一件作品的價值。每一圈針線，都記錄著創作者的專注與耐心。,111P2,Public,Published
P000223,結之律動,讓繩結在空氣中舞動，編織牆面的自由節奏,在結之律動的創作世界裡，一條簡單的棉繩可以變成一段視覺節奏。透過反覆的纏繞、拉緊與打結，繩索逐漸形成富有層次的結構。這些結節排列出的線條，就像一段無聲的舞蹈，在牆面上展開流動的節奏。<br><br>Macram? 的魅力在於完全依賴雙手完成。沒有針具，只有繩子與時間。每一個結都需要精準的力道與耐心，才能讓整體結構保持平衡與優雅。<br><br>在光線照射下，繩結之間會投射出細緻陰影，讓作品更具有立體感。大型壁掛、植栽網袋與編織提袋，都帶著濃厚的波希米亞風格。<br><br>結之律動希望透過這些作品，為空間注入自然與自由的氣息。當棉繩在牆面上展開時，整個房間也彷彿開始呼吸。,112P1,Public,Published
P000224,結之律動,一條棉繩的旅程，編出空間的生命律動,結之律動的創作從一條棉繩開始。看似簡單的材料，經過不斷的打結與編排，逐漸形成複雜而優雅的結構。每一段線條都像是一種節奏，在空間中緩緩流動。<br><br>Macram? 編織並不追求完美對稱，而是強調線條的延伸與自然垂墜。當作品被掛上牆面時，棉繩的重量與張力會讓整體呈現出柔韌而有力量的姿態。<br><br>這些繩結同時帶著手作的溫度。每一圈纏繞都凝聚了創作者的專注，也讓作品保有獨特的個性。<br><br>結之律動希望讓編織成為一種與空間對話的方式。透過線條的流動與結構的節奏，為生活帶來一種自由而奔放的美感。,112P2,Public,Published
P000225,羊毛物語,在柔軟羊毛裡，藏著一個溫暖的小宇宙,羊毛物語的創作靈感，來自羊毛本身那種柔軟而充滿生命力的質地。當纖維在針氈的反覆刺入下逐漸緊密結合，一個立體的形狀便慢慢出現。<br><br>我們特別喜歡製作小動物造型。圓潤的耳朵、柔軟的身體與可愛的表情，讓每一件作品都像是從童話裡走出來的角色。<br><br>羊毛的色彩變化非常豐富。透過不同顏色的混合與堆疊，可以創造出自然且溫暖的漸層效果。這些細節讓作品更加生動。<br><br>羊毛物語希望讓人重新感受纖維藝術的療癒力量。當你輕輕觸摸那些柔軟的羊毛時，也會感受到一種溫暖而安心的陪伴。,113P1,Public,Published
P000226,羊毛物語,像雲朵一樣的手感，讓生活多一點童話,羊毛是一種充滿魔法的材料。蓬鬆的纖維經過濕氈或針氈處理後，會逐漸變得緊實而穩定，同時保留柔軟的觸感。<br><br>在羊毛物語，我們喜歡利用這種特性創作不同類型的作品。從動物擺飾到羊毛氈首飾，再到厚實的隔熱墊，每一件都展現纖維的多樣可能。<br><br>我們特別重視色彩搭配。鮮明而柔和的色調，讓作品看起來像糖果般繽紛，也帶來愉快的視覺感受。<br><br>羊毛物語希望透過這些創作，把溫暖帶進生活。當你看見那些柔軟的小作品時，也許會忍不住露出一個輕鬆的微笑。,113P2,Follower,Published
P000227,纖維實驗,當纖維突破框架，編織成一場視覺革命,在纖維實驗的創作理念裡，線材不必侷限於柔軟與傳統。我們喜歡把金屬絲、塑膠管與布條混合編織，讓不同材質在同一件作品中產生碰撞。<br><br>這些材料帶來截然不同的質地。金屬的冷冽、布料的柔軟與塑膠的透明感，彼此交錯後形成強烈的視覺對比。<br><br>透過織布技術的結構變化，作品逐漸呈現出接近雕塑的立體形態。抱枕、掛畫甚至飾品，都因此展現出鮮明而前衛的風格。<br><br>纖維實驗希望讓人重新思考「編織」的定義。當不同材質在作品中相遇時，藝術的邊界也被悄悄打破。,114P1,Public,Published
P000228,纖維實驗,讓材料彼此對話，探索纖維藝術的極限,纖維實驗的創作過程像一場材料對話。當金屬絲與布條在織機上交錯時，硬與軟、光與霧的質地會產生奇妙的平衡。<br><br>我們刻意選擇不同來源的材料，例如回收布條或塑膠管。這些看似衝突的元素，經過設計後反而能展現新的美感。<br><br>最終完成的作品往往帶有雕塑般的存在感。它們不只是裝飾品，更像是一件具有思想的藝術裝置。<br><br>纖維實驗希望邀請觀者重新想像纖維的可能。當材料突破既有界線時，藝術也會展現出更加自由而大膽的面貌。,114P2,Public,Published
P000229,手感溫度,讓纖維慢慢呼吸，織出冬日最溫柔的擁抱,在手感溫度的工作室裡，每一件織物的誕生都需要時間。細緻的羊毛與羊駝毛在雙手之間慢慢延展，經過一圈又一圈的編織，逐漸形成柔軟而厚實的布料。這樣的過程看似簡單，卻蘊藏著對材料與節奏的理解。<br><br>我們特別重視天然纖維帶來的觸感。羊毛的溫潤、羊駝毛的輕柔，以及蠶絲的光澤，都讓織物展現出自然的生命力。穿上這些作品時，你能感受到纖維貼近肌膚的柔和呼吸。<br><br>手感溫度不追逐快速變化的潮流，而是專注於經典與耐久。簡潔的剪裁與沉穩的色彩，讓每一件毛衣或圍巾都能陪伴多年。<br><br>當冬日寒風來臨時，一件手工織物帶來的不只是溫暖，更是一種被細心照顧的感覺。,115P1,Public,Published
P000230,手感溫度,在慢織的節奏裡，收藏一段溫暖的時光,現代生活節奏快速，而手感溫度的創作卻選擇放慢。編織是一種需要耐心的工藝，每一圈線材都記錄著時間的痕跡，也讓作品充滿人手的溫度。<br><br>我們選用高品質天然纖維，讓織物保持透氣與柔軟。這些材料不僅舒適，也能隨著歲月逐漸展現獨特質感。越是長時間使用，越能感受到它們的魅力。<br><br>圍巾、披肩與毛衣看似簡單，卻承載著長時間的專注與細緻。當你穿上它們時，也會感受到那份沉穩而溫暖的陪伴。<br><br>手感溫度希望讓衣物不只是消耗品，而是一段能長久保存的記憶。當多年後再次披上這件織物，或許仍能想起那個溫暖的冬日。,115P2,Public,Published
P000231,凝時之美,把花朵的瞬間，封存在透明的時間裡,在凝時之美的創作裡，每一朵花都代表一段被保存的時光。乾燥花草被細心整理後，放入透明的模具中，再慢慢澆注晶瑩的樹脂。隨著時間靜置與凝固，一個小小的世界便逐漸成形。<br><br>樹脂的透明質地像琥珀般純淨，能讓花朵的形態被完整保存。當光線穿過這些透明層時，會產生柔和的折射，使整件作品呈現出夢幻般的光影。<br><br>從紙鎮到燈座，每一件作品都需要多次澆注與耐心等待。氣泡的排除與層次的控制，都是創作過程中最關鍵的細節。<br><br>凝時之美希望讓自然的瞬間被永久留住。那些原本短暫的花朵，在透明空間裡成為永恆的景色。,116P1,Follower,Published
P000232,凝時之美,一滴樹脂的靜止，收藏自然的永恆光芒,花朵的生命短暫而燦爛，而凝時之美希望把那一刻的美麗延續。透過樹脂工藝，原本會凋零的花草被封存在清澈透明的空間中。<br><br>創作過程需要極大的耐心。每一層樹脂都必須等待完全凝固，再進行下一次澆注。這樣層層堆疊，才能形成晶瑩而深邃的效果。<br><br>當光線穿透作品時，花瓣與葉片會在透明空間裡浮現立體層次。那種如夢似幻的光影，讓人彷彿凝視著一個微型自然世界。<br><br>凝時之美希望讓桌面上的每一件作品，都成為一段安靜的風景。當你低頭看見那些被定格的花朵時，也會感受到時間被溫柔地保存。,116P2,Public,Published
P000233,幻彩樹脂,讓色彩自由流動，誕生無法複製的紋理宇宙,在幻彩樹脂的創作裡，色彩就像液體般自由。酒精墨水被滴入透明樹脂中後，會開始擴散、交融與沉積，形成難以預測的紋理。<br><br>這種自然流動的過程，讓每一件作品都獨一無二。有時像宇宙星雲，有時又像大理石紋路，色彩在透明層中交錯，產生迷人的深度。<br><br>我們將這些紋理運用在杯墊、托盤與裝飾板上，使日常用品同時具有藝術氣息。當光線照射在樹脂表面時，顏色會呈現出不同層次的變化。<br><br>幻彩樹脂希望把抽象藝術帶進生活。當你在桌面上放下一件作品時，也像擁有了一幅會發光的畫。,117P1,Public,Published
P000234,幻彩樹脂,把抽象畫封進生活，讓色彩在桌面綻放,幻彩樹脂的創作就像一場色彩實驗。酒精墨水在樹脂中自由流動，每一次擴散都帶來新的紋理與驚喜。<br><br>我們不試圖完全控制這些變化，而是讓顏色自然交融。正是這種不可預測性，讓每件作品都具有獨特的個性。<br><br>當樹脂完全凝固後，那些流動的色彩便被永久定格。像星雲、像海浪，也像抽象畫布上的顏料。<br><br>幻彩樹脂希望讓生活用品不只是實用物件，而是一種藝術存在。每一次端起杯子或放下物品時，都能看見色彩在桌面上靜靜流動。,117P2,Follower,Published
P000235,海洋之心,把一片海，留在桌面上,有時候，我會想，如果能把海帶回家會是什麼感覺？<br><br>不是照片裡的海，也不是影片裡的海，而是一片真正能被凝視、被觸摸的海。於是「海洋之心」的創作，就從這樣的念頭開始。每一件樹脂作品，都像是在捕捉海浪的一瞬間——浪花正要拍打沙灘、海水正慢慢退去的那一刻。<br><br>在製作時，我會一層一層倒入不同深淺的藍色樹脂，再利用特殊的波浪技法讓白色浪花自然蔓延。有時候，我還會在沙灘的位置放入真正的貝殼或細小的星砂。當樹脂慢慢固化，海浪的紋理就像被時間定格。<br><br>完成後的作品看起來像一片微型海岸。有人把它放在書桌，有人放在玄關，也有人放在客廳的茶几上。每當光線照射到透明的樹脂層時，那種層層堆疊的藍色，會讓人忍不住多看幾眼。<br><br>也許我們無法每天去海邊，但至少可以在生活的角落，留下一片屬於自己的海。,118P1,Public,Published
P000236,海洋之心,樹脂裡的浪聲,很多人問我：「為什麼你的作品都跟海有關？」<br><br>其實答案很簡單。因為海，總能讓人安靜下來。<br><br>在海邊的時候，時間好像會慢一點。浪聲一波一波地來，帶走煩躁，也帶走焦慮。當我開始接觸樹脂創作時，我忽然想到：如果能把那份平靜保留下來呢？<br><br>於是我開始嘗試用樹脂模擬海浪的流動。透明的藍色層層堆疊，白色浪花在表面自然展開，就像海水在沙灘上留下的紋路。每一次倒膠、每一次推動顏料，都像在與海對話。<br><br>有些作品會加入細沙與貝殼，讓整個畫面更接近真實的海岸。有些則保持純粹的藍色層次，像是俯瞰深海。<br><br>當作品完成時，我總會靜靜看一會兒。那片被封存在樹脂裡的海，好像真的會發出聲音。<br><br>也許不是耳朵聽見的聲音，而是心裡那種，熟悉又遙遠的浪聲。,118P2,Public,Published
P000237,硬派模組,在樹脂裡打造鋼鐵世界,很多人對樹脂的印象，是透明、優雅、甚至帶點浪漫。但對我來說，樹脂還有另一種可能——硬派。<br><br>「硬派模組」的創作靈感，大多來自科幻電影、機械結構與未來城市。我喜歡那些布滿管線、螺絲與金屬結構的畫面，彷彿每一個零件都有自己的故事。<br><br>在創作前，我通常會先用 3D 軟體設計模型，確定每個機械細節的位置，再進行翻模與樹脂灌注。當模型脫模後，真正的挑戰才開始——塗裝。<br><br>我會用多層上色的方式，讓表面呈現出金屬磨損、鏽蝕或油污的質感。有時候甚至會刻意加入刮痕與老化效果，讓它看起來像是從某個未來工廠裡拆下來的零件。<br><br>完成後的作品，常被拿來做鍵盤鍵帽、展示模型或收藏擺件。<br><br>對我來說，這些不只是裝飾品，而是一個個微型的科幻場景。當你看著它時，也許會想像：這個零件，原本屬於哪一台機械？,119P1,Public,Published
P000238,硬派模組,一顆鍵帽的機械靈魂,如果你是一個機械鍵盤玩家，你一定知道，一顆鍵帽可以完全改變鍵盤的氣質。<br><br>「硬派模組」最常製作的，就是樹脂機械鍵帽。但我們並不只是做造型，而是想讓每一顆鍵帽看起來像一個完整的機械世界。<br><br>有些鍵帽裡會有微型電路板，有些則像是機甲裝甲的一部分。透明樹脂包覆著細小的零件與管線，看起來就像是科幻裝備的核心模組。<br><br>在塗裝階段，我會加入金屬刷色與陰影處理，讓整體更有重量感。有時候還會加入螢光顏料，在光線下產生未來感的效果。<br><br>當這樣的鍵帽裝上鍵盤時，整個桌面氣氛會完全不同。那不只是輸入工具，而像是一塊控制面板。<br><br>或許，這就是我們想做的事情——<br><br>用樹脂與雙手，把想像中的鋼鐵世界，一點一點實體化。,119P2,Public,Published
P000239,晶透日常,讓收納「消失」的設計,生活裡的雜物，其實很難完全消失。<br><br>筆、迴紋針、便條紙、充電線……這些東西總會慢慢堆滿桌面。於是「晶透日常」誕生的想法很簡單：如果收納可以變得幾乎看不見呢？<br><br>透明樹脂，就是最好的答案。<br><br>我們製作的收納盒與文具，大多保持極簡的外型。清透的材質讓光線可以自由穿透，也讓桌面的視覺變得更乾淨。當物品被放進透明容器裡時，它們不再顯得凌亂，反而像被整理成一種秩序。<br><br>有時候，我會在樹脂裡加入細小的金箔，或是幾何色塊。它們不會太張揚，但在光線下會出現微妙的變化。<br><br>完成的作品看起來像冰塊一樣乾淨透明。放在書桌、化妝台或辦公桌上，都能帶來一點清爽的感覺。<br><br>或許生活的秩序，就是從這樣一個透明的小盒子開始。,120P1,Public,Published
P000240,晶透日常,光線穿過樹脂的那一刻,我一直很喜歡透明材質。<br><br>玻璃、冰塊、水滴……那些能讓光線穿透的東西，總有一種讓人感到安靜的魅力。「晶透日常」的創作，就是想把這種感覺留在生活裡。<br><br>在製作樹脂作品時，我最期待的瞬間，就是脫模的那一刻。當模具打開，透明的表面在燈光下反射出微微的光澤，看起來就像一塊剛融化的冰。<br><br>有些作品會加入淡淡的色塊，有些則保持完全透明。不同角度的光線會讓樹脂內部產生細微的折射，讓整個物件看起來更有層次。<br><br>很多人收到作品後會說：「看起來很清爽。」<br><br>我想，這正是我們希望帶來的感覺——<br><br>在忙碌與混亂的生活中，透過一點點透明的設計，讓空間多一份輕盈與秩序。,120P2,Public,Draft
P000241,樂構世界,用積木重新認識一座城市,很多人第一次看到樂構世界的作品時，常常會驚訝地說：「原來這個建築可以做成積木！」<br><br>對我們來說，每一款積木組其實都是一次城市探索的旅程。在開始設計之前，我們會先去實地觀察建築本身：它的比例、屋頂形狀、窗戶排列，甚至是牆面的裝飾細節。因為當建築被縮小成積木比例時，任何一個線條的取捨，都會影響整體的辨識度。<br><br>最困難的地方，往往不是拼裝結構，而是「如何保留靈魂」。例如老建築的拱門、騎樓的節奏感、廟宇屋頂的層次，這些都是台灣建築的特色。我們需要在有限的積木顆粒中找到最接近的表現方式。<br><br>當設計完成後，拼裝的過程就像重新建造一座城市。從地基開始，一塊一塊堆疊起來，最後完成的那一刻，總會有一種奇妙的感覺——<br><br>原來我們熟悉的城市，也可以被握在手中。,121P1,Follower,Published
P000242,樂構世界,一塊積木裡的台灣故事,如果城市是一段歷史，那麼積木就是記錄它的方塊。<br><br>樂構世界在設計每一款積木模型時，都會先問自己一個問題：這座建築代表的是什麼故事？有些是百年的老街屋，有些是大家熟悉的地標建築，也有些是充滿地方記憶的小小角落。<br><br>為了讓作品更貼近真實，我們常常會花很多時間研究照片與資料。有時候甚至會回到現場觀察建築的細節，只為了確認一扇窗的比例，或是屋頂裝飾的形狀。<br><br>當這些元素被轉化成積木時，就像把城市縮小成一個微型世界。拼裝的過程，不只是組裝模型，也是一種重新理解地方文化的方式。<br><br>當你完成整個作品時，你會發現自己不只是拼完了一個模型，而是親手建構了一段屬於台灣的記憶。,121P2,Follower,Published
P000243,木積工坊,原木積木的溫度,木頭有一種很特別的魅力。<br><br>當你把一塊原木拿在手裡時，可以聞到淡淡的木香，也能感受到自然紋理帶來的溫度。木積工坊之所以選擇原木作為主要材料，就是希望把這份自然的觸感帶進日常的遊戲與生活。<br><br>每一塊積木在完成之前，都要經過多道工序。從裁切、打磨到倒角，每個邊緣都必須變得圓潤安全。最後再以天然植物油塗裝，讓木材保持原有的色澤與紋理。<br><br>我們刻意不使用鮮豔的顏色。因為木頭本身的紋理，就是最美的設計。不同樹種會呈現不同的色調，有的溫暖、有的沉穩，每一塊積木都像是一小片森林。<br><br>當積木互相碰撞時，會發出清脆而溫和的聲音。那不是塑料的聲響，而是一種屬於自然材質的節奏。<br><br>也許這就是木積工坊想帶來的體驗——<br>讓孩子在遊戲中，也能感受到自然的溫度。,122P1,Public,Published
P000244,木積工坊,一塊木頭的想像力,在木積工坊，我們相信一件事情：越簡單的玩具，越能激發想像力。<br><br>原木積木沒有複雜的機關，也沒有閃爍的燈光。它只有最基本的形狀：長方體、圓柱、三角形。但正因為如此，它才有無限的可能。<br><br>孩子可以把積木堆成城堡，也可以變成橋梁、房子，甚至是一艘想像中的船。每一次搭建，都是一次新的故事。<br><br>在製作積木時，我們特別重視觸感。細緻的打磨與倒角，讓每一塊積木都能安心握在手中。天然木材的紋理也讓每一塊積木都有自己的個性。<br><br>當孩子在地板上堆起一座小小城市時，那些積木不再只是玩具，而是一個正在成長的想像世界。<br><br>而木積工坊，只是提供最純粹的材料，讓故事自然發生。,122P2,Public,Published
P000245,像素藝術,把回憶變成像素,照片能記錄一個瞬間，但如果能親手把回憶拼起來呢？<br><br>像素藝術的創作，就是把照片轉化成積木畫的過程。每一張訂製作品，都從一張照片開始。我們會先分析畫面的色彩與光影，將影像轉換成像素網格，再依照顏色分布挑選適合的積木顆粒。<br><br>這個過程就像數位藝術與手作工藝的結合。螢幕上的影像被拆解成數百甚至數千個小方塊，再透過拼組重新構築。<br><br>當最後一顆積木放上去時，畫面會突然完整起來。遠看時，你看到的是一幅圖像；靠近時，卻會發現每個細節都是由微小顆粒組成。<br><br>很多人收到作品後，第一個反應都是：「原來照片可以變成這樣。」<br><br>對我們來說，這不只是裝飾，而是一種新的記憶方式。,123P1,Public,Published
P000246,像素藝術,積木畫的色彩秘密,像素藝術最迷人的地方，其實是色彩。<br><br>一張照片裡可能有上千種顏色，但積木的顏色卻是有限的。如何在有限的顆粒中呈現出豐富的層次，是創作過程中最具挑戰的部分。<br><br>我們會先把照片轉換成像素圖，再進行顏色分級與重新排列。有時候，一個小小的顏色調整，就能讓整體畫面變得更立體。<br><br>接下來，就是最療癒的拼組時間。當一顆顆積木按照色彩排列時，畫面會慢慢浮現出來。這個過程像是在逐步解開一個視覺謎題。<br><br>完成後的作品既像畫，也像雕塑。它不只是掛在牆上的裝飾，而是一件由數千個小元素組成的藝術作品。<br><br>每一顆積木，都是一個像素。<br>而每一個像素，都是回憶的一部分。,123P2,Public,Published
P000247,動態機械,齒輪轉動的那一刻,我一直覺得，齒輪是一種很美的東西。<br><br>兩個看似簡單的圓盤，當它們互相咬合、開始旋轉時，整個系統就像被喚醒了一樣。力量從一個軸心傳到另一個軸心，再傳到下一個結構，最後轉化成新的動作。那種流動的節奏，像是一首無聲的旋律。<br><br>動態機械的每一款積木模型，都圍繞著這種運作的美感設計。從可運轉的鐘錶結構，到能夠行走的小型機器人，每一個齒輪、每一條傳動軸都需要精確排列。當拼組完成並開始轉動時，你會清楚看見力是如何被傳遞與轉化。<br><br>很多人在組裝過程中會突然理解一些原本抽象的物理概念，例如齒輪比、槓桿原理或能量傳遞。那一刻，積木不再只是玩具，而像是一個小小的工程實驗室。<br><br>或許這就是動態機械想帶來的體驗——<br>讓好奇心在齒輪轉動的聲音裡慢慢被點燃。,124P1,Public,Published
P000248,動態機械,一台會動的積木機器人,第一次讓積木機器人走起來的時候，我其實比小孩還興奮。<br><br>從設計結構、測試齒輪比例，到調整支撐軸的位置，每一步都像在解一個工程謎題。有時候只差一顆齒輪的大小，整個傳動系統就會失去平衡。<br><br>動態機械的模型設計，其實很像在打造一個迷你機械世界。當馬達啟動，齒輪開始轉動，機器人的腳會一前一後地邁步。那種由積木組成卻能真正「動起來」的感覺，總讓人忍不住反覆觀察。<br><br>很多家長告訴我，他們的孩子在拼裝這些模型時，會開始問很多問題：為什麼這裡要用兩個齒輪？為什麼轉速會變快？為什麼機器會走路？<br><br>我想，這些問題正是最珍貴的部分。<br><br>因為當一個人開始問「為什麼」，科學探索就已經開始了。,124P2,Public,Published
P000249,微觀積木,掌心裡的自然世界,微觀積木的創作，常常從一個很小的觀察開始。<br><br>可能是一隻停在葉子上的甲蟲，也可能是一盆小小的多肉植物。這些平常被忽略的細節，當被放大觀察時，其實充滿了迷人的結構與形態。<br><br>在設計模型時，我們會仔細研究每一個特徵。例如昆蟲的觸角角度、翅膀紋路，或是植物葉片的排列方式。即使最後完成的模型只有掌心大小，我們仍希望能保留最具辨識度的細節。<br><br>超微小顆粒積木讓這件事成為可能。透過細緻的拼組，我們能用極小的積木重現自然界的輪廓。<br><br>當作品完成後，看起來就像一個縮小的生態標本。放在辦公桌上，像是一片靜靜存在的小風景。<br><br>或許忙碌的工作之中，只要低頭看見這個小小的世界，就能稍微放慢一下節奏。,125P1,Public,Published
P000250,微觀積木,專注拼組的療癒時刻,微觀積木的魅力，其實來自於「慢」。<br><br>每一個模型都由許多極小的積木顆粒構成，拼組時需要高度的專注。有時候一個小小的零件，需要仔細對位好幾次才能成功。<br><br>但正是這樣的過程，讓人逐漸進入一種奇妙的狀態。時間彷彿變得緩慢，注意力只剩下眼前的顆粒與結構。<br><br>當最後一塊積木放上去時，那種完成的成就感非常純粹。你會看著掌心大小的模型，感覺像完成了一個精緻的小雕塑。<br><br>很多人會把這些作品放在電腦旁、書桌角落或窗邊。那些小小的昆蟲、植物或鳥類，就像微型的自然標本。<br><br>它們提醒著我們：即使世界再忙碌，也總有一些微小而美好的細節值得被看見。,125P2,Follower,Published
P000251,續命計畫,舊牛仔褲的新生命,每一條舊牛仔褲，其實都有自己的故事。<br><br>可能陪伴過長途旅行，也可能在某個重要的日子被穿上。當它被丟進回收箱時，那段記憶似乎也跟著被遺忘了。<br><br>續命計畫的創作，就是從這些被遺棄的材料開始。舊牛仔布、過季帆布，甚至是報廢輪胎，都會被重新拆解、清洗與裁切。那些曾經留下磨損與折痕的布料，反而成為最迷人的紋理。<br><br>在重新設計的過程中，我們會保留原本的口袋、車線或磨白的痕跡。這些細節讓每一件作品都擁有獨一無二的個性。<br><br>當一件新的背包完成時，你會發現它不只是商品，而像是一段被延續的故事。<br><br>續命計畫相信：<br>真正的時尚，不是製造更多，而是讓已有的東西走得更遠。,126P1,Follower,Published
P000252,續命計畫,讓廢棄物變得很酷,很多人一聽到「回收材料」，第一個想到的可能是粗糙或廉價。<br><br>但在續命計畫，我們想證明另一件事：再生設計也可以很酷。<br><br>報廢輪胎經過切割後，會變成耐用的包袋底部；舊帆布則能轉化為結構強韌的背包外層。這些原本被丟棄的材料，在重新設計之後，反而呈現出獨特的工業風格。<br><br>每一件作品都由職人手工縫製。那些不完美的紋理與歷史痕跡，不會被刻意隱藏，而是成為設計的一部分。<br><br>當你背著這樣的包走在街上，其實也是在表達一種態度——<br>對環境的尊重，對物品價值的重新理解。<br><br>續命計畫想做的，不只是手作品牌，而是一個提醒：<br>世界上的很多東西，其實都值得再活一次。,126P2,Public,Published
P000253,蜂蠟日常,一塊布的溫柔革命,很多人第一次看到蜂蠟保鮮布時，都會好奇地問我：「這真的可以取代保鮮膜嗎？」<br><br>其實我最初接觸蜂蠟布，也是因為這個問題。當我開始意識到家中每天丟掉的塑膠保鮮膜有多少時，我突然覺得，也許有更好的方式保存食物。<br><br>蜂蠟日常的每一塊保鮮布，都是我用天然蜂蠟、有機棉布與植物油慢慢製作的。當蜂蠟融化後滲入布料，整塊布會變得柔軟又帶有自然的香氣。只要用手的溫度輕輕包覆碗盤或食材，它就會貼合表面。<br><br>我特別喜歡為布料選擇帶有自然感的圖案。葉子、花朵或森林元素，讓這塊布看起來不像是一件工具，而像生活裡的一部分。<br><br>也許一塊蜂蠟布無法立刻改變世界，但如果每天少用一點塑膠，慢慢累積起來，也許就是一種溫柔的改變。,127P1,Public,Published
P000254,蜂蠟日常,廚房裡的自然氣味,製作蜂蠟保鮮布時，最迷人的瞬間，是蜂蠟剛融化的時候。<br><br>整個工作桌會充滿淡淡的蜂蜜香氣，那是一種很溫暖的味道。當蜂蠟慢慢滲進棉布裡，布料的質地也會變得柔韌而有生命力。<br><br>我常常在這個過程中想到一件事：這塊布以後可能會出現在很多家庭的餐桌上。它可能包著剛切好的水果，也可能覆蓋著還有溫度的麵包。<br><br>與一次性保鮮膜不同，蜂蠟布可以被清洗、晾乾，再次使用。它會陪伴一個家庭很長一段時間。<br><br>有時候我會收到使用者的訊息，說他們因為蜂蠟布開始減少使用塑膠。每當看到這些回饋，我都會覺得非常開心。<br><br>原來，一塊小小的布，也可以帶來一點點改變。,127P2,Public,Published
P000255,零廢棄室,從一個玻璃杯開始的低碳生活,很多人以為環保生活一定很困難。<br><br>但我一直覺得，其實只要從一個小小的選擇開始就好。零廢棄室誕生的原因，也是因為我想讓這件事變得更簡單。<br><br>我們挑選的第一批產品，是再生玻璃杯。那些曾經被丟棄的玻璃瓶，經過重新熔製後，變成一只只新的杯子。當你拿在手裡時，很難想像它曾經是廢棄物。<br><br>接著我們慢慢加入更多生活用品，例如黃麻收納袋、再生塑料刷具。每一件選品都經過反覆評估，確保材料來源與使用壽命都符合永續理念。<br><br>我常說一句話：「不完美的環保，勝過完全沒有開始。」<br><br>如果今天只是把一次性塑膠袋換成可重複使用的袋子，那也已經是一個很好的開始。,128P1,Public,Published
P000256,零廢棄室,環保其實可以很日常,有些人會問我：「要做到零廢棄生活是不是很難？」<br><br>我的回答通常是：不用一開始就做到完美。<br><br>零廢棄室其實更像是一個實驗空間。我們不斷尋找那些既實用又環保的生活用品，希望讓大家在日常生活中慢慢做出不同的選擇。<br><br>有些人會從一個購物袋開始，有些人會選擇再生玻璃杯，也有人開始使用可替換刷頭的清潔刷具。<br><br>這些改變看起來都很小，但當它們出現在每天的生活裡，就會慢慢累積出新的習慣。<br><br>對我來說，環保並不是一種壓力，而是一種更溫柔的生活方式。當我們開始在意物品的來源與去向，也會更珍惜手中的每一樣東西。,128P2,Public,Published
P000257,植感餐桌,一套餐具的土地故事,我一直很喜歡研究植物材料。<br><br>有一次在農村看到稻殼堆積如山時，我突然想到：這些被當作廢棄物的東西，其實也是土地的一部分。如果能重新利用它們，也許能做出新的可能。<br><br>於是植感餐桌的餐具就這樣誕生了。<br><br>我們將竹纖維、稻殼或甘蔗渣與天然樹脂結合，壓製成具有結構強度的餐具。這些材料原本來自農業生產，在產品壽命結束後，也能慢慢回到土地。<br><br>設計上，我喜歡保留材料本身的質感。溫潤的大地色調，簡潔的線條，讓整套餐具看起來安靜而自然。<br><br>當你用它們盛裝食物時，也許會感覺到一種微妙的連結——<br>從土地到餐桌，再從餐桌回到土地。,129P1,Public,Published
P000258,植感餐桌,吃飯這件事，也可以很永續,每天吃飯，其實是一件很普通的事情。<br><br>但當我開始研究餐具材料時，才發現這個日常行為其實和環境有很大的關係。許多一次性餐具使用幾分鐘後就被丟棄，最後變成難以分解的垃圾。<br><br>植感餐桌想做的事情很簡單：讓餐具也能參與自然循環。<br><br>我們使用農業副產品作為原料，將它們壓製成堅固又具有質感的餐具。這些材料在自然環境中可以逐漸分解，不會留下長久的污染。<br><br>我特別喜歡在設計中加入簡約的造型，讓餐具看起來既現代又溫暖。當光線落在餐具表面時，會呈現出柔和的大地色澤。<br><br>希望每一次用餐，都不只是享受食物，也是一種對土地的尊重。,129P2,Follower,Published
