ProductID,CreatorID,ProductName,Description,Price,CostPrice,StatusID,StockLevelType,AlertQty,SortOrder,CategoryIDs,TagIDs
P000000602,C00103,「峽谷深處」生態缸,高透玻璃罐內重現陡峭岩壁與厚實苔蘚，搭配微縮登山小人，充滿冒險感。,1280,350,2,normal,5,1,11,3
P000000603,C00103,禪意枯山水苔蘚盤,開放式淺盤設計。以白砂、奇石與圓點苔構成，適合冥想時凝視。,850,220,2,low,5,1,11,43
P000000604,C00103,瀑布祕境生態球,運用樹脂模擬流動瀑布，環繞著茂密植被，是封閉系統中的完美微型地球。,1600,480,2,normal,5,1,11,3
P000000605,C00103,桌上型森林小路,條狀玻璃容器。重現森林步道景觀，適合放在電腦螢幕下方作為視力緩衝。,720,200,2,normal,5,1,11,38|59
P000000606,C00103,苔蘚與發光礦石罐,結合夜光石與深山苔。夜晚時會發出幽微光芒，如同夢境中的發光森林。,980,280,2,normal,5,1,11,3
P000000607,C00104,幾何黃銅空鳳架,手工焊接的幾何框架，搭配姿態優美的電捲風空鳳，具未來裝置藝術感。,650,180,2,normal,5,1,11,3
P000000608,C00104,原木底座空鳳飾,選用帶皮原木塊，保留植物與自然的原始連結。適合北歐風桌面裝飾。,420,110,2,normal,5,1,11,7
P000000609,C00104,「水母」懸掛編織組,將空鳳倒掛於手工編織套中，模擬水母在空中游動的輕盈律動感。,550,140,1,normal,5,1,11,20
P000000610,C00104,工業風不鏽鋼植栽,剛硬的金屬質感與柔軟的葉片對比。獻給喜愛酷帥、俐落風格的城市職人。,880,220,2,normal,5,1,11,37
P000000611,C00104,迷你噴霧保養禮組,包含特製噴霧瓶與精選空鳳。極簡包裝，是開啟空鳳栽培的最佳起點。,780,200,2,normal,5,1,11,85
P000000612,C00105,陽台香草自耕組,內含迷迭香種子、有機土壤與莫蘭迪色纖維盆。附帶完整烹飪教學。,450,120,2,normal,5,1,11,3
P000000613,C00105,「廚房小菜園」栽培罐,專為採光佳的廚房設計。玻璃罐水培羅勒，讓採收與烹飪無縫接軌。,380,100,2,normal,5,1,11,3
P000000614,C00105,薄荷清新栽培組,易上手的薄荷種子。讓你在下午茶時刻，親手摘取葉片調製飲品。,320,80,2,normal,5,1,11,3
P000000615,C00105,慢活食驗室全套禮盒,包含三種不同香草與質感園藝剪刀。體驗從種子到餐桌的完整生命力。,1200,350,2,normal,5,1,11,85
P000000616,C00105,有機蔬菜幼苗培育箱,適合親子共學。觀察蔬菜發芽成長過程，找回對大自然與土地的敬畏。,680,180,2,normal,5,1,11,3
P000000617,C00106,暖心職人選物禮盒,包含手工皂、香氛蠟燭與手織圍巾。,2800,950,2,normal,5,1,33,85
P000000618,C00106,滿意之禮午茶組,集合果醬、冷萃咖啡與手作瓷杯。,1650,550,2,normal,5,1,33,85
P000000619,C00106,季節限定森林禮盒,以木質調小物為主，充滿秋日氛圍。,2200,700,2,normal,5,1,33,38|85
P000000620,C00106,滿意之禮手作材料包,讓收禮者體驗親手製作皮革鑰匙圈。,850,240,2,normal,5,1,33,29|85
P000000621,C00106,驚喜迷你禮物球,隨機放入一件精緻銀飾或迷你擴香。,450,130,2,normal,5,1,33,85
P000000622,C00107,「午後暖光」小禮盒,內含單入裝手工玫瑰香膏與一張插畫明信片。輕輕傳遞感謝心意。,350,90,2,normal,5,1,33,85
P000000623,C00107,甜蜜感謝小果醬盒,選用小農手作藍莓果醬，搭配木質塗抹匙。適合送給在乎的人的小確幸。,280,75,2,normal,5,1,33,3
P000000624,C00107,「手手文字」祝福組,精選三款燙金明信片與一支質感原子筆。讓文字回歸最純粹的情感連結。,220,60,2,normal,5,1,33,3
P000000625,C00107,微光香氛掛片禮包,輕便的擴香掛片。隨禮附上客製化小標籤，是極細膩且動人的小禮物。,250,65,2,normal,5,1,33,29|76|85
P000000626,C00107,「小秘密」客製罐,裝滿手工摺紙星星或心願紙條。透過溫潤 小物，輕聲說聲謝謝。,180,45,2,normal,5,1,33,4
P000000627,C00108,「春鳴」節慶漢餅盒,傳統酥餅搭配手繪春節插畫。紅金配色的時尚排版，送給長輩體面大方。,880,250,2,zero,5,1,33,3
P000000628,C00108,中秋月影精品茶禮,在地精品烏龍茶葉罐，搭配俐落的明月幾何包裝。跨世代的美學交流。,1200,320,2,normal,5,1,33,85
P000000629,C00108,端午香艾手工禮包,傳統艾草香包的時尚轉生。俐落剪裁與刺繡圖騰，找回過節儀式感。,450,120,2,normal,5,1,33,1|29|85
P000000630,C00108,「豐收」小農特色組,集結在地優質農產。保留吉祥色彩，融入現代排版，獻上最誠摯祝福。,1500,450,2,normal,5,1,33,3
P000000631,C00108,萬象更新文創紅包組,手繪插畫與特殊紙材。讓發紅包這件事也充滿設計感與格調。,250,60,2,normal,5,1,33,29
P000000632,C00109,「開箱儀式」奢華空盒,高磅數環保紙材、封蠟與手工絲帶。為你的禮物披上最華麗的外衣。,250,70,2,normal,5,1,33,3
P000000633,C00109,經典封蠟包裝服務,由包裝藝術家代客處理。每一道摺痕與絲帶長度都經過極致精確校對。,150,30,2,normal,5,1,33,29
P000000634,C00109,環保美學手提禮袋,使用再生材質製作，搭配霧面燙金工法。視覺與體感的極致平衡。,120,35,2,normal,5,1,33,29|85|112
P000000635,C00109,時光藝術包裝紙捲,原創手繪圖案印製。讓包裹禮物過程也昇華成一段藝術體驗。,350,100,2,normal,5,1,33,29
P000000636,C00109,「層層驚喜」多層次禮盒,特殊盒型設計。讓收禮者在拆解過程中感受到不斷驚艷的感官享受。,600,180,1,normal,5,1,33,85
P000000637,C00110,「命中註定」興趣策展盒,根據你的描述量身搭配內容。每一件都精準命中對方的靈魂渴望。,2200,600,2,normal,5,1,33,3
P000000638,C00110,專屬名稱刻印手作件,現場刻印受禮者姓名。賦予禮物獨一無二的身分與深度關懷感。,1200,300,2,normal,5,1,33,3
P000000639,C00110,「聲情」音頻明信片,錄製一段話語存入 QR Code，隨禮附上。聽見送禮者最真實的心聲。,350,80,2,normal,5,1,33,30
P000000640,C00110,私人嗅覺地圖禮盒,根據對方的性格描述，調配專屬香氛小物。完成一份最完美的驚喜。,1800,500,2,normal,5,1,33,85
P000000641,C00110,「時光膠囊」訂製組,收集對方感興趣的元素進行拼貼包裝。值得珍藏一生，見證重要時刻。,3500,1000,2,normal,5,1,33,3
P000000642,C00111,「波浪花邊」貝雷帽,溫潤棉線手工鉤織。針法立體，貝殼邊緣設計，展現優雅寧靜心思。,980,280,2,normal,5,1,8,32
P000000643,C00111,溫柔絮語編織手提包,立體圈圈針法。大容量且具彈性，是慢節奏手作美學的極致體現。,1500,450,2,normal,5,1,8,20|29
P000000644,C00111,蕾絲記憶餐墊組 (2入),複雜針法展現層次感。溫柔包裹你的餐桌細節，賦予生活寧靜感。,650,180,2,normal,5,1,8,3
P000000645,C00111,「綻放」立體花卉髮帶,每一朵小花都由數小時專注製成。讓你在現代穿搭中展現老手藝美。,480,120,2,normal,5,1,8,28|32
P000000646,C00111,編織靈魂手機背帶,多色棉線交織出複雜圖騰。堅韌且具觸感，將寧靜心思繞在身邊。,550,140,2,normal,5,1,8,20
P000000647,C00112,波希米亞巨型壁掛,耗時三週編織，呈現流雲般複雜繩結。,5800,1800,2,normal,5,1,8,67
P000000648,C00112,結之律動編織提袋,強韌棉繩交織，適合沙灘與夏日穿搭。,1200,350,2,normal,5,1,8,20|29
P000000649,C00112,雙層流蘇植物網袋,讓家中的綠植擁有律動感。,650,180,2,normal,5,1,8,29|32
P000000650,C00112,手作編織杯墊 (二入),簡單的繩結美學，為桌面增添溫度。,320,80,2,normal,5,1,8,20|63
P000000651,C00112,結之律動捕夢掛飾,結合羽毛與木環，守護居家寧靜。,850,240,2,normal,5,1,8,3
P000000652,C00112,民族風編織相機帶,減壓且具備強烈的個人風格。,950,280,2,normal,5,1,8,20
P000000653,C00113,「森林小友」針氈動物,以純羊毛手工細針戳刺而成，神情活靈活現。觸感蓬鬆，是療癒心靈的案頭陪伴。,1200,320,2,normal,5,1,8,38
P000000654,C00113,雲朵色彩羊毛氈耳環,運用濕氈技術創造如糖果般的漸層色球。極致輕盈且柔軟，為穿搭增添驚喜。,580,150,2,normal,5,1,8,27|28
P000000655,C00113,厚實繽紛手工隔熱墊,融合多種色彩的厚實羊毛氈墊。具高度耐熱與吸水性，是餐桌上的溫暖魔法。,450,120,2,normal,5,1,8,1
P000000656,C00113,「微縮地球」濕氈掛飾,運用濕氈將不同藍綠色纖維交織成星球形狀。手感溫潤，打破纖維藝術的傳統框架。,850,230,2,normal,5,1,8,3
P000000657,C00113,羊毛氈多肉植物盆栽,永不凋謝的小綠意。多層次針戳出的立體葉片質感，柔軟且充滿雲朵般的輕柔感。,720,200,1,normal,5,1,8,27|32
P000000658,C00114,「衝撞」異材質混織抱枕,將廢棄布條與金屬絲手工編織，創造出凹凸分明的雕塑感表面。大膽且前衛。,2500,750,2,normal,5,1,8,20
P000000659,C00114,界線探索－立體織紋掛畫,結合塑膠管與絲線混織。作品跳脫平面，具有強烈的視覺衝擊力與抽象美感。,4800,1200,2,normal,5,1,8,20|67
P000000660,C00114,金屬纖維前衛頸飾,以銅絲與細棉線交織而成的具雕塑感飾品。打破框架，重塑纖維在身體上的定義。,1800,500,2,normal,5,1,8,3
P000000661,C00114,混編廢料藝術托盤,利用各種廢棄材料重組。每一件作品都是關於觸覺邊界的探索，獨一無二。,1350,400,2,normal,5,1,8,63
P000000662,C00114,「破碎與重生」織物裝飾,將斷裂的線條與塑膠構造重疊。適合熱愛前衛藝術受眾的居家獨特裝飾。,3200,850,2,normal,5,1,8,20|59
P000000663,C00115,天然羊駝毛厚實大圍巾,選用極高級羊駝毛織造。經典剪裁與絕佳親膚感，在寒冬給予你最誠摯的擁抱。,2800,950,2,normal,5,1,8,3
P000000664,C00115,「漫長歲月」手工織毛衣,全程手工針織，使用純天然羊毛。厚實且具備纖維呼吸感，是值得傳承的經典。,6800,2200,2,normal,5,1,8,1|20
P000000665,C00115,蠶絲混紡經典披肩,蠶絲的微光與羊毛的溫暖交融。手感溫潤，不隨潮流退流行的永恆美學。,3500,1200,2,normal,5,1,8,3
P000000666,C00115,「暖冬擁抱」手工手套,紮實的針法保留最原始的保暖力量。每一圈都凝聚了時間的耐性與手作溫度。,1200,350,2,normal,5,1,8,1
P000000667,C00115,極致純淨羊毛帽,簡單的剪裁，純粹的纖維質感。適合日常穿搭，成為冬日裡最安心的陪伴。,1500,450,2,normal,5,1,8,3
P000000668,C00116,「永恆盛放」樹脂紙鎮,在清澈透明樹脂中封存完整乾燥花。除泡精密，光線穿透時產生如夢幻般的折射。,1500,450,2,normal,5,1,23,3
P000000669,C00116,微型景觀透明燈座,樹脂內築起一座微縮山谷。點亮後，琥珀空間內的靜謐世界成為心靈慰藉。,3800,1100,2,normal,5,1,23,59
P000000670,C00116,「凝時」系列樹脂項鍊,每一滴樹脂都定格了自然的瞬間。晶瑩剔透，讓大自然的美麗成為永恆飾品。,980,280,2,normal,5,1,23,28
P000000671,C00116,靜謐琥珀樹脂托盤,封存大量的落葉與枯枝。呈現一種歲月靜好的時間靜置感，質感清澈如冰。,2200,650,2,normal,5,1,23,63
P000000672,C00116,永不凋零之森裝飾塊,多層次澆注工法。在透明空間裡構築永恆綠意，是案頭上最療癒的小世界。,1800,520,2,normal,5,1,23,59
P000000673,C00117,酒精墨水流動杯墊,墨水在樹脂中自然渲染，如星雲般迷幻。隨機產生的?路絕對無法被複製。,420,100,2,normal,5,1,23,63
P000000674,C00117,「大氣之美」渲染藝術板,運用大面積色彩堆疊與沉積。將生活雜貨轉化為具備裝飾意義的抽象畫作。,3500,900,2,normal,5,1,23,3
P000000675,C00117,繽紛星雲飾品托盤,充滿實驗性的色彩噴發。迷幻的紋路與透明度交織，為居家增添藝術感。,950,250,2,normal,5,1,23,28|63
P000000676,C00117,「流動詩篇」手工花瓶,將樹脂澆注於玻璃瓶身。色彩在立體面上流動擴散，呈現如夢似幻的動態感。,1800,480,2,normal,5,1,23,1|32
P000000677,C00117,幻彩微光氛圍燈,燈光透過渲染的樹脂擴散。每一盞燈的紋理都不同，創造獨一無二的視覺饗宴。,2600,720,2,normal,5,1,23,59
P000000678,C00118,浪花泡沫樹脂托盤,擬真海洋質感，白浪滾滾彷彿聽見海聲。,1800,550,2,normal,5,1,23,32|63
P000000679,C00118,海洋之心星砂紙鎮,將藍色深海與細碎貝殼封存於立方體。,750,220,2,normal,5,1,23,3
P000000680,C00118,漸層海色手作耳環,如同陽光穿透海水的清透感。,580,160,2,normal,5,1,23,28
P000000681,C00118,海洋之心時光牆鐘,錶盤呈現完整的海灘與淺灘層次。,3200,1100,2,zero,5,1,23,3
P000000682,C00118,秘境海穴裝飾燈座,樹脂內部有立體洞穴景觀，點燈後神祕唯美。,2500,800,2,normal,5,1,23,59
P000000683,C00118,海浪紋理手機殼,立體的手感，讓你的手機隨時擁有一片海。,850,240,2,normal,5,1,23,62
P000000684,C00118,海洋之心擴香石套組,貝殼造型，搭配專屬「海風」香精。,520,150,1,normal,5,1,23,76
P000000685,C00119,「反應爐」手工透光鍵帽,樹脂翻模結合手繪塗裝。透光處呈現核心過熱的橘紅光，極具科幻張力。,1200,350,2,normal,5,1,23,1
P000000686,C00119,金屬鏽蝕風微縮機甲,樹脂材質卻展現極致的鋼鐵重量感。手工舊化上色，充滿廢土與未來感線條。,3500,950,2,normal,5,1,23,3
P000000687,C00119,「電子腦」個性化隨身碟,將電路板與樹脂封存。外型如透明的機械心臟，適合硬核收藏家。,980,280,2,normal,5,1,23,63
P000000688,C00119,機械結構樹脂收納架,模擬未來空間站結構設計。除了功能性，更是桌面上一件極強視覺衝擊的藝術品。,1800,520,2,normal,5,1,23,3
P000000689,C00119,「遺落科技」樹脂紙鎮,封存廢棄齒輪與冷光燈管。展現工業美學在手工藝上的極致追求。,850,220,2,normal,5,1,23,3
P000000690,C00120,「消失的收納」透明名片盒,極高透明度樹脂。讓名片視覺化呈現，邊緣嵌有微小金箔，簡約卻不失精緻。,450,120,2,normal,5,1,23,60
P000000691,C00120,冰塊感幾何色塊筆筒,透明主體內嵌莫蘭迪色幾何塊面。為雜亂的桌面帶來一份清新的視覺秩序。,680,180,2,normal,5,1,23,3
P000000692,C00120,光影穿透收納盤 (大),平整的透明表面，邊緣圓潤。透過材質讓內容物整齊劃一，感受流動的光影。,950,260,2,normal,5,1,23,3
P000000693,C00120,金箔點綴透明書鎮,在清澈樹脂中隨機灑入金箔。功能與美學兼具，是桌面上一抹愉悅的設計巧思。,550,140,2,normal,5,1,23,3
P000000694,C00120,極簡透明杯墊組 (4入),追求消失的視覺感，僅保留材質的厚實手感。適合現代簡約的空間設計。,800,200,2,normal,5,1,23,34|63
P000000695,C00121,經典紅磚老屋積木組,復刻台灣傳統建築，包含三合院細節。,1800,600,2,normal,5,1,24,7
P000000696,C00121,像素風景迷你畫框,利用 1x1 積木拼出的阿里山日出。,450,120,2,normal,5,1,24,67
P000000697,C00121,樂構世界工具車模型,所有的齒輪皆可連動運轉。,1200,380,2,normal,5,1,24,3
P000000698,C00121,繽紛花卉積木束,永不凋謝，適合裝飾辦公空間。,850,250,2,normal,5,1,24,7|32
P000000699,C00121,台北 101 地標積木,縮小比例展現現代建築的宏偉。,1500,450,2,normal,5,1,24,7
P000000700,C00121,樂構世界積木儲存盒,蓋子本身即是積木拼盤。,550,160,2,normal,5,1,24,7
P000000701,C00121,復古蒸汽火車積木,精緻的黑色車體，重現鐵道情懷。,2200,750,2,normal,5,1,24,7|36
P000000702,C00121,積木造型趣味耳環,繽紛小方塊，展現玩心十足的時尚。,280,60,2,normal,5,1,24,7|28
P000000703,C00122,台灣檜木香氛積木組,選用頂級檜木，保留天然森林香氣。無漆倒角打磨，極致觸感適合感官啟發。,1680,550,2,normal,5,1,24,7|76
P000000704,C00122,山毛櫸幾何建築塊,堅硬耐磨的山毛櫸材質，紋理細膩。純天然植物油塗裝，安全環保的傳家玩具。,1200,400,2,normal,5,1,24,3
P000000705,C00122,原木觸感森林動物組,簡約線條勾勒的木頭動物。保留木材原始重量感，讓孩子與自然共玩。,850,220,2,normal,5,1,24,7|38
P000000706,C00122,大地色系平衡木,運用不同樹種產生的天然色差排列。挑戰平衡的同時，感受原木碰撞的清脆聲。,680,180,2,normal,5,1,24,7|56
P000000707,C00122,收藏級原木收納箱積木,包含 100 片全手工打磨積木，附專屬榫接木箱。啟發最純粹的想像力。,3600,1100,2,normal,5,1,24,7
P000000708,C00123,「永恆回憶」客製積木畫,提供照片訂製，由數千顆微型顆粒構成。色彩層次精確，是牆上最吸睛的裝飾。,3200,800,2,normal,5,1,24,4|7|67
P000000709,C00123,名畫翻玩系列－星夜,用像素解構經典名畫。互動性強且具藝術美感，展現解構與重組的驚喜。,1500,450,2,normal,5,1,24,67
P000000710,C00123,像素風世界地圖掛畫,運用不同藍綠色塊拼湊全球地景。適合居家工作室，激發探索世界的靈感。,2500,650,2,normal,5,1,24,67
P000000711,C00123,「城市剪影」像素杯墊,簡約色塊勾勒的建築輪廓。實用與美學結合，為桌面增添趣味像素風格。,350,90,1,normal,5,1,24,63
P000000712,C00123,DIY 像素字母拼圖組,可自由拼組姓名或語錄。隨心所欲重組視覺語言，展現個人化的藝術風格。,600,150,2,normal,5,1,24,3
P000000713,C00124,「時光律動」齒輪鐘錶,完整齒輪傳動結構。可實際運轉的機械模型，感受物理與工程的浪漫感。,2200,700,2,normal,5,1,24,3
P000000714,C00124,發電原理模擬實驗組,透過手動旋轉驅動 LED 發光。在玩樂中學習科學，啟發無限的好奇心。,1280,400,2,normal,5,1,24,3
P000000715,C00124,六足行走機器人模型,挑戰複雜結構拼組。運用連桿原理實現擬真走動，體現機械美學的理性。,1800,550,2,normal,5,1,24,3
P000000716,C00124,蒸氣時代機械手臂,模擬工業自動化運作。多軸可動設計，適合喜歡物理挑戰的大小朋友。,1500,480,2,normal,5,1,24,3
P000000717,C00124,能量傳遞永動軌道,利用重力與槓桿循環運作。視覺與聽覺的規律節奏，帶來極致的心理平靜。,2600,850,2,normal,5,1,24,3
P000000718,C00125,掌心裡的迷你多肉組,超微小顆粒精雕細琢。捕捉多肉植物的肥厚質感，辦公桌上的療癒風景。,450,120,2,normal,5,1,24,32
P000000719,C00125,「森之鳥」微型模型,精確捕捉翠鳥、山雀的特徵。尺寸迷你但細節驚人，讓你獲得心流體驗。,520,140,2,normal,5,1,24,31|33
P000000720,C00125,精密昆蟲系列－獨角仙,仿造生物構造製作。甲殼光澤與肢體比例完全還原，專注修煉的成就感。,480,130,2,normal,5,1,24,3
P000000721,C00125,「花漾」微型玻璃盅,將微小積木花藝封存在透明罩內。不凋零的巧思世界，適合作為精緻贈禮。,650,180,2,normal,5,1,24,32
P000000722,C00125,微觀世界－全套收藏組,包含動植物共 5 款模型。在緊湊的壓力中，用一顆顆積木拼湊出平靜。,2200,600,2,normal,5,1,24,3
P000000723,C00126,廢棄丹寧拼接郵差包,回收舊牛仔褲改造，每件刷色皆不同。,2400,750,2,normal,5,1,13,29
P000000724,C00126,續命計畫輪胎皮錢包,利用廢棄內胎製作，極度防水且耐用。,950,280,2,normal,5,1,13,9|29|67
P000000725,C00126,咖啡渣環保托特包,布料中揉入回收咖啡渣，具備天然除臭力。,780,220,2,normal,5,1,13,29|112
P000000726,C00126,過季帆布再生掛袋,將色彩鮮豔的宣傳帆布轉化為牆面收納。,520,140,2,normal,5,1,13,29
P000000727,C00126,續命計畫零廢棄杯套,利用餘布製作，隨機花色驚喜。,250,60,2,normal,5,1,13,67
P000000728,C00126,永續生活拼接圍裙,融合多種回收布料，展現獨特職人工藝。,1500,450,2,normal,5,1,13,112
P000000729,C00127,天然蜂蠟保鮮布組,有機棉結合台灣蜂蠟。圖案設計以自然環境為主題，取代一次性保鮮膜。,550,160,2,zero,5,1,13,3
P000000730,C00127,手作蜂蠟修補蠟條,延長保鮮布壽命的秘訣。純淨植物油與蜂蠟製成，守護我們湛藍的星球。,180,45,2,normal,5,1,13,3
P000000731,C00127,森系蜂蠟布束口袋,利用蜂蠟布的塑形特性，製作出的隨身收納袋。適合存放點心或小物品。,320,90,2,normal,5,1,13,29
P000000732,C00127,「大地恩賜」體驗盒,包含各種尺寸的保鮮布與保養說明。邀請你一起支持永續，減少塑膠污染。,880,250,2,normal,5,1,13,3
P000000733,C00127,防水型蜂蠟野餐餐墊,具備防潑水功能，手工塗布層次分明。讓環保行動也能充滿設計美感。,1200,350,2,normal,5,1,13,72
P000000734,C00128,再生玻璃磨砂水杯,由回收玻璃重新熔煉。帶有細微的氣泡與質樸的磨砂感，每一口都是永續。,350,95,2,normal,5,1,13,3
P000000735,C00128,黃麻手工編織收納袋,生物降解材質製作。結構堅韌且耐用，開啟你優雅且永續的低碳生活。,580,150,2,normal,5,1,13,1|20|29
P000000736,C00128,回收塑料環保刷具組,利用海洋廢棄物再製。設計俐落，強調不完美的環保優於零嘗試。,450,120,1,normal,5,1,13,112
P000000737,C00128,不鏽鋼濾網咖啡組,取代濾紙。極簡設計且可無限循環使用，讓早晨的咖啡更有環保態度。,1200,380,2,normal,5,1,13,3
P000000738,C00128,可循環軟木桌墊,採集栓皮櫟樹皮，不砍樹。天然且具備優良隔熱性，累積對環境的愛。,280,80,2,normal,5,1,13,7|59
P000000739,C00129,竹纖維幾何餐盤,以竹粉壓製。帶有細微植物纖維感，破損後可完全由土壤自然分解。,450,120,2,normal,5,1,13,7
P000000740,C00129,稻殼質感隨行杯,運用稻殼副產品製作。溫潤的手感與天然大地色彩，傳達對土地的承諾。,580,160,2,normal,5,1,13,3
P000000741,C00129,甘蔗渣壓製外帶盒,兼顧美學與環保。適合野餐使用，讓「從土地回歸土地」成為一種日常。,150,40,2,normal,5,1,13,3
P000000742,C00129,木質感植物纖維叉勺,絕佳耐用度卻能在自然中降解。手感溫潤，讓用餐也能展現餐飲美學。,320,90,2,normal,5,1,13,7|32
P000000743,C00129,植感生活－全套餐具禮盒,集結竹與稻殼系列。一份獻給土地的純粹禮物，展現優雅且永續的風格。,1800,500,2,normal,5,1,13,63|85
P000000744,C00130,咖啡渣去角質手工皂,利用咖啡渣吸附異味與物理去角質。散發天然咖啡香，是生活廢料的重生。,280,75,2,normal,5,1,13,1
P000000745,C00130,茶渣循環香薰蠟燭,混合回收茶渣與大豆蠟。燃燒時帶有淡淡的茶香，傳達恬淡深長的溫度。,650,180,2,normal,5,1,13,76
P000000746,C00130,果皮酵素萬用清潔噴霧,運用果皮發酵出的清潔力。清新柑橘香氣，體現惜物的智慧與循環美學。,350,90,2,normal,5,1,13,9
P000000747,C00130,咖啡渣除臭香氛包,回收咖啡渣進行乾燥處理。放入麻布袋中，為鞋櫃或空間帶來回甘生命力。,150,40,2,normal,5,1,13,29|76
P000000748,C00130,「回甘」循環肥料包,結合蔬果皮與發酵菌。讓養分以另一種形態重回大地，滋養你的陽台植栽。,420,120,2,normal,5,1,13,29
P000000749,C00131,全手工訂製個人泥像 (15cm),根據照片精準還原神韻，最具紀念意義。,5800,1800,2,normal,5,1,21,1|79
P000000750,C00131,寵物擬真捏塑擺飾,捕捉毛孩動態，連毛流細節都完美呈現。,3500,1100,2,normal,5,1,21,31|59
P000000751,C00131,匠心泥像婚禮對公仔,穿著禮服的甜蜜紀念，婚禮佈置焦點。,8500,2500,2,normal,5,1,21,85
P000000752,C00131,職人捏塑工具組 (專業版),品牌指定使用，讓你在家也能練習捏塑。,1500,450,2,normal,5,1,21,3
P000000753,C00131,紀念日情境泥塑場景,包含人物與縮小場景，紀錄幸福時刻。,12000,4000,2,normal,5,1,21,3
P000000754,C00132,圓滾滾生肖系列公仔,質感輕巧如棉花糖的超輕黏土捏製。色彩柔和，圓潤造型帶有強大療癒能量。,580,150,2,normal,5,1,21,3
P000000755,C00132,「加油鴨」辦公小陪伴,專為上班族設計的加油小鴨。手感細膩輕盈，放在桌邊隨時為你加油打氣。,350,90,2,normal,5,1,21,60
P000000756,C00132,棉花糖色系治癒貓咪,捕捉貓咪捲曲入睡的軟綿形體。色彩粉嫩且觸感輕柔，適合點綴療癒風景。,480,130,2,normal,5,1,21,31|32
P000000757,C00132,微笑森林小狐狸,簡單的線條勾勒出狐狸的靈動。充滿童趣與活力，能讓看到的人不自覺微笑。,520,140,2,normal,5,1,21,38
P000000758,C00132,夢幻獨角獸小擺飾,運用粉紫色系黏土交織。如雲朵般的質感呈現奇幻美，是女孩書桌的最愛。,650,180,2,normal,5,1,21,59
P000000759,C00133,「指尖上的壽司」磁鐵,只有指甲蓋大小。精準還原鮭魚紋理與米飯質感，袖珍工藝的極致呈現。,280,70,2,normal,5,1,21,3
P000000760,C00133,極致細節披薩別針,具備豐富配料層次。運用微型黏土展現起司熔融感，收藏家必入單品。,350,95,2,normal,5,1,21,3
P000000761,C00133,縮小世界－麵包店掛飾,各式精微麵包集合。追求縮小後的真實感，將美味極致隨身攜帶。,580,160,2,normal,5,1,21,29
P000000762,C00133,「微觀美味」手工磁鐵組,包含漢堡、薯條與可樂。挑戰視力極限的擬真度，探索方寸間的驚喜。,650,180,2,normal,5,1,21,1
P000000763,C00133,方寸食光－拉麵吊飾,湯頭光澤與麵條線條完全還原。在極微小的領域內展現震撼的工藝厚度。,420,120,1,normal,5,1,21,3
P000000764,C00134,「幽暗巨龍」異材質雕塑,玄幻神話風格。結合發光元件與複雜黏土層次，營造神祕異域氛圍。,5800,1500,2,normal,5,1,21,3
P000000765,C00134,奇珍異獸－幻影麒麟,色彩斑斕且充滿想像力。鱗片細節精緻，適合熱愛奇幻文化的收藏靈魂。,4500,1200,2,normal,5,1,21,3
P000000766,C00134,夢中之神－微縮人物像,不受現實束縛的造夢之作。細節複雜且神韻神祕，展現腦海深處的幻境。,3200,850,2,normal,5,1,21,3
P000000767,C00134,「異星植被」發光裝飾,結合發光纖維與黏土。重現奇幻遊戲中的發光森林，具備強烈的科幻感。,2500,700,2,normal,5,1,21,59
P000000768,C00134,神話圖騰黏土拼貼畫,具備雕塑感的立體畫作。色彩斑斕且層次分明，將異域真實呈現於眼前。,3800,1000,2,normal,5,1,21,67
P000000769,C00135,「大口咬」動物手機架,可愛角色造型與實用結構結合。使用強化黏土，是辦公桌上的活潑助役。,680,180,2,normal,5,1,21,3
P000000770,C00135,角色名片夾－小管家,讓名片井然有序。獨特的黏土設計，為居家生活增添一份手作的趣致。,450,120,2,normal,5,1,21,60
P000000771,C00135,趣味筆插－怪獸之爪,搞怪風格與眼鏡架功能結合。耐摔材質確保日常使用，讓桌面變更有趣。,550,150,2,normal,5,1,21,3
P000000772,C00135,生活幫手－貓咪眼鏡架,將貓咪形體轉化為眼鏡撐架。具備功能性的藝術品，體現生活中的泥趣。,580,160,2,normal,5,1,21,31
P000000773,C00135,多功能角色收納盤,強化黏土製作。適合存放鑰匙與零錢，讓收納也能展現個人的手作美學。,850,230,2,normal,5,1,21,74
P000000774,C00136,城市系列底片攝影集,收錄 100 張職人沖印作品，黑白質感強烈。,1200,350,2,normal,5,1,18,3
P000000775,C00136,膠卷時光原創藝術噴墨畫,選用日本手工紙，呈現底片迷人顆粒感。,2500,800,2,normal,5,1,18,3|67
P000000776,C00136,復古 35mm 膠卷收納盒,實心木製，可存放 10 卷底片，防止受潮。,850,250,2,normal,5,1,18,36
P000000777,C00136,膠卷時光限量手工沖印照片,每一張皆在暗房親手顯影，帶有獨特調性。,450,120,2,normal,5,1,18,1|2
P000000778,C00136,攝影師專屬帆布肩包,專為底片機設計的內隔層，復古且專業。,2800,900,2,normal,5,1,18,29
P000000779,C00136,膠卷造型藝術磁鐵,重現經典柯達、富士底片盒縮影。,180,45,2,normal,5,1,18,3
P000000780,C00136,暗房時光系列明信片,紀錄顯影液中影像緩緩浮現的瞬間。,320,80,2,normal,5,1,18,30
